episode,step,reward,cum_return
1,1111,0.0,3300.0
1,1112,0.0,3300.0
1,1113,0.0,3300.0
1,1114,0.0,3300.0
1,1115,0.0,3300.0
1,1116,0.0,3300.0
1,1117,0.0,3300.0
1,1118,0.0,3300.0
1,1119,0.0,3300.0
1,1120,0.0,3300.0
1,1121,0.0,3300.0
1,1122,0.0,3300.0
1,1123,0.0,3300.0
1,1124,0.0,3300.0
1,1125,0.0,3300.0
1,1126,0.0,3300.0
1,1127,0.0,3300.0
1,1128,0.0,3300.0
1,1129,0.0,3300.0
1,1130,0.0,3300.0
1,1131,0.0,3300.0
1,1132,0.0,3300.0
1,1133,0.0,3300.0
1,1134,0.0,3300.0
1,1135,0.0,3300.0
1,1136,0.0,3300.0
1,1137,0.0,3300.0
1,1138,0.0,3300.0
1,1139,0.0,3300.0
1,1140,0.0,3300.0
1,1141,0.0,3300.0
1,1142,0.0,3300.0
1,1143,0.0,3300.0
1,1144,0.0,3300.0
1,1145,0.0,3300.0
1,1146,0.0,3300.0
1,1147,0.0,3300.0
1,1148,0.0,3300.0
1,1149,0.0,3300.0
1,1150,0.0,3300.0
1,1151,0.0,3300.0
1,1152,0.0,3300.0
1,1153,0.0,3300.0
1,1154,0.0,3300.0
1,1155,0.0,3300.0
1,1156,0.0,3300.0
1,1157,0.0,3300.0
1,1158,0.0,3300.0
1,1159,0.0,3300.0
1,1160,0.0,3300.0
1,1161,0.0,3300.0
1,1162,0.0,3300.0
1,1163,0.0,3300.0
1,1164,0.0,3300.0
1,1165,0.0,3300.0
1,1166,0.0,3300.0
1,1167,0.0,3300.0
1,1168,0.0,3300.0
1,1169,0.0,3300.0
1,1170,0.0,3300.0
1,1171,0.0,3300.0
1,1172,0.0,3300.0
1,1173,100.0,3400.0
1,1174,0.0,3400.0
1,1175,0.0,3400.0
1,1176,0.0,3400.0
1,1177,0.0,3400.0
1,1178,0.0,3400.0
1,1179,0.0,3400.0
1,1180,0.0,3400.0
1,1181,0.0,3400.0
1,1182,0.0,3400.0
1,1183,0.0,3400.0
1,1184,0.0,3400.0
1,1185,0.0,3400.0
1,1186,0.0,3400.0
1,1187,0.0,3400.0
1,1188,0.0,3400.0
1,1189,0.0,3400.0
1,1190,0.0,3400.0
1,1191,0.0,3400.0
1,1192,0.0,3400.0
1,1193,0.0,3400.0
1,1194,0.0,3400.0
1,1195,0.0,3400.0
1,1196,0.0,3400.0
1,1197,0.0,3400.0
1,1198,0.0,3400.0
1,1199,0.0,3400.0
1,1200,0.0,3400.0
1,1201,0.0,3400.0
1,1202,0.0,3400.0
1,1203,0.0,3400.0
1,1204,0.0,3400.0
1,1205,0.0,3400.0
1,1206,0.0,3400.0
1,1207,0.0,3400.0
1,1208,0.0,3400.0
1,1209,0.0,3400.0
1,1210,0.0,3400.0
1,1211,0.0,3400.0
1,1212,0.0,3400.0
1,1213,0.0,3400.0
1,1214,0.0,3400.0
1,1215,0.0,3400.0
1,1216,0.0,3400.0
1,1217,0.0,3400.0
1,1218,0.0,3400.0
1,1219,0.0,3400.0
1,1220,0.0,3400.0
1,1221,0.0,3400.0
1,1222,0.0,3400.0
1,1223,0.0,3400.0
1,1224,0.0,3400.0
1,1225,0.0,3400.0
1,1226,0.0,3400.0
1,1227,0.0,3400.0
1,1228,0.0,3400.0
1,1229,0.0,3400.0
1,1230,0.0,3400.0
1,1231,0.0,3400.0
1,1232,0.0,3400.0
1,1233,0.0,3400.0
1,1234,0.0,3400.0
1,1235,0.0,3400.0
1,1236,0.0,3400.0
1,1237,0.0,3400.0
1,1238,0.0,3400.0
1,1239,0.0,3400.0
1,1240,0.0,3400.0
1,1241,0.0,3400.0
1,1242,0.0,3400.0
1,1243,0.0,3400.0
1,1244,0.0,3400.0
1,1245,0.0,3400.0
1,1246,0.0,3400.0
1,1247,0.0,3400.0
1,1248,0.0,3400.0
1,1249,0.0,3400.0
1,1250,0.0,3400.0
1,1251,0.0,3400.0
1,1252,0.0,3400.0
1,1253,0.0,3400.0
1,1254,0.0,3400.0
1,1255,0.0,3400.0
1,1256,0.0,3400.0
1,1257,0.0,3400.0
1,1258,0.0,3400.0
1,1259,0.0,3400.0
1,1260,0.0,3400.0
1,1261,0.0,3400.0
1,1262,0.0,3400.0
1,1263,0.0,3400.0
1,1264,0.0,3400.0
1,1265,0.0,3400.0
1,1266,0.0,3400.0
1,1267,0.0,3400.0
1,1268,0.0,3400.0
1,1269,0.0,3400.0
1,1270,0.0,3400.0
1,1271,0.0,3400.0
1,1272,0.0,3400.0
1,1273,0.0,3400.0
1,1274,0.0,3400.0
1,1275,0.0,3400.0
1,1276,0.0,3400.0
1,1277,0.0,3400.0
1,1278,0.0,3400.0
1,1279,0.0,3400.0
1,1280,0.0,3400.0
1,1281,0.0,3400.0
1,1282,0.0,3400.0
1,1283,0.0,3400.0
1,1284,0.0,3400.0
1,1285,0.0,3400.0
1,1286,0.0,3400.0
1,1287,0.0,3400.0
1,1288,0.0,3400.0
1,1289,0.0,3400.0
1,1290,0.0,3400.0
1,1291,0.0,3400.0
1,1292,0.0,3400.0
1,1293,0.0,3400.0
1,1294,0.0,3400.0
1,1295,0.0,3400.0
1,1296,0.0,3400.0
1,1297,0.0,3400.0
1,1298,0.0,3400.0
1,1299,0.0,3400.0
1,1300,0.0,3400.0
1,1301,0.0,3400.0
1,1302,0.0,3400.0
1,1303,100.0,3500.0
1,1304,0.0,3500.0
1,1305,0.0,3500.0
1,1306,0.0,3500.0
1,1307,0.0,3500.0
1,1308,0.0,3500.0
1,1309,0.0,3500.0
1,1310,0.0,3500.0
1,1311,0.0,3500.0
1,1312,0.0,3500.0
1,1313,0.0,3500.0
1,1314,0.0,3500.0
1,1315,0.0,3500.0
1,1316,100.0,3600.0
1,1317,0.0,3600.0
1,1318,0.0,3600.0
1,1319,0.0,3600.0
1,1320,0.0,3600.0
1,1321,0.0,3600.0
1,1322,0.0,3600.0
1,1323,0.0,3600.0
1,1324,0.0,3600.0
1,1325,0.0,3600.0
1,1326,0.0,3600.0
1,1327,0.0,3600.0
1,1328,0.0,3600.0
1,1329,0.0,3600.0
1,1330,0.0,3600.0
1,1331,0.0,3600.0
1,1332,0.0,3600.0
1,1333,0.0,3600.0
1,1334,0.0,3600.0
1,1335,0.0,3600.0
1,1336,0.0,3600.0
1,1337,0.0,3600.0
1,1338,0.0,3600.0
1,1339,0.0,3600.0
1,1340,0.0,3600.0
1,1341,0.0,3600.0
1,1342,0.0,3600.0
1,1343,0.0,3600.0
1,1344,0.0,3600.0
1,1345,0.0,3600.0
1,1346,0.0,3600.0
1,1347,0.0,3600.0
1,1348,0.0,3600.0
1,1349,0.0,3600.0
1,1350,0.0,3600.0
1,1351,0.0,3600.0
1,1352,100.0,3700.0
1,1353,0.0,3700.0
1,1354,0.0,3700.0
1,1355,0.0,3700.0
1,1356,0.0,3700.0
1,1357,0.0,3700.0
1,1358,0.0,3700.0
1,1359,0.0,3700.0
1,1360,0.0,3700.0
1,1361,0.0,3700.0
1,1362,0.0,3700.0
1,1363,0.0,3700.0
1,1364,0.0,3700.0
1,1365,0.0,3700.0
1,1366,0.0,3700.0
1,1367,0.0,3700.0
1,1368,0.0,3700.0
1,1369,0.0,3700.0
1,1370,0.0,3700.0
1,1371,0.0,3700.0
1,1372,0.0,3700.0
1,1373,0.0,3700.0
1,1374,0.0,3700.0
1,1375,0.0,3700.0
1,1376,0.0,3700.0
1,1377,0.0,3700.0
1,1378,0.0,3700.0
1,1379,0.0,3700.0
1,1380,0.0,3700.0
1,1381,0.0,3700.0
1,1382,0.0,3700.0
1,1383,0.0,3700.0
1,1384,0.0,3700.0
1,1385,0.0,3700.0
1,1386,0.0,3700.0
1,1387,0.0,3700.0
1,1388,0.0,3700.0
1,1389,0.0,3700.0
1,1390,0.0,3700.0
1,1391,0.0,3700.0
1,1392,0.0,3700.0
1,1393,0.0,3700.0
1,1394,0.0,3700.0
1,1395,0.0,3700.0
1,1396,0.0,3700.0
1,1397,0.0,3700.0
1,1398,0.0,3700.0
1,1399,0.0,3700.0
1,1400,0.0,3700.0
1,1401,0.0,3700.0
1,1402,0.0,3700.0
1,1403,0.0,3700.0
1,1404,0.0,3700.0
1,1405,0.0,3700.0
1,1406,0.0,3700.0
1,1407,100.0,3800.0
1,1408,0.0,3800.0
1,1409,0.0,3800.0
1,1410,0.0,3800.0
1,1411,0.0,3800.0
1,1412,0.0,3800.0
1,1413,0.0,3800.0
1,1414,0.0,3800.0
1,1415,0.0,3800.0
1,1416,0.0,3800.0
1,1417,0.0,3800.0
1,1418,0.0,3800.0
1,1419,0.0,3800.0
1,1420,0.0,3800.0
1,1421,0.0,3800.0
1,1422,0.0,3800.0
1,1423,0.0,3800.0
1,1424,100.0,3900.0
1,1425,0.0,3900.0
1,1426,0.0,3900.0
1,1427,0.0,3900.0
1,1428,0.0,3900.0
1,1429,0.0,3900.0
1,1430,0.0,3900.0
1,1431,0.0,3900.0
1,1432,0.0,3900.0
1,1433,0.0,3900.0
1,1434,0.0,3900.0
1,1435,0.0,3900.0
1,1436,0.0,3900.0
1,1437,0.0,3900.0
1,1438,0.0,3900.0
1,1439,0.0,3900.0
1,1440,0.0,3900.0
1,1441,0.0,3900.0
1,1442,0.0,3900.0
1,1443,0.0,3900.0
1,1444,0.0,3900.0
1,1445,0.0,3900.0
1,1446,0.0,3900.0
1,1447,0.0,3900.0
1,1448,0.0,3900.0
1,1449,0.0,3900.0
1,1450,100.0,4000.0
1,1451,0.0,4000.0
1,1452,0.0,4000.0
1,1453,0.0,4000.0
1,1454,0.0,4000.0
1,1455,0.0,4000.0
1,1456,0.0,4000.0
1,1457,0.0,4000.0
1,1458,0.0,4000.0
1,1459,0.0,4000.0
1,1460,0.0,4000.0
1,1461,0.0,4000.0
1,1462,0.0,4000.0
1,1463,0.0,4000.0
1,1464,0.0,4000.0
1,1465,0.0,4000.0
1,1466,0.0,4000.0
1,1467,0.0,4000.0
1,1468,0.0,4000.0
1,1469,100.0,4100.0
1,1470,0.0,4100.0
1,1471,0.0,4100.0
1,1472,0.0,4100.0
1,1473,0.0,4100.0
1,1474,0.0,4100.0
1,1475,0.0,4100.0
1,1476,0.0,4100.0
1,1477,0.0,4100.0
1,1478,0.0,4100.0
1,1479,0.0,4100.0
1,1480,0.0,4100.0
1,1481,0.0,4100.0
1,1482,0.0,4100.0
1,1483,0.0,4100.0
1,1484,0.0,4100.0
1,1485,0.0,4100.0
1,1486,0.0,4100.0
1,1487,0.0,4100.0
1,1488,0.0,4100.0
1,1489,0.0,4100.0
1,1490,0.0,4100.0
1,1491,0.0,4100.0
1,1492,0.0,4100.0
1,1493,0.0,4100.0
1,1494,0.0,4100.0
1,1495,0.0,4100.0
1,1496,0.0,4100.0
1,1497,0.0,4100.0
1,1498,0.0,4100.0
1,1499,0.0,4100.0
1,1500,0.0,4100.0
1,1501,100.0,4200.0
1,1502,0.0,4200.0
1,1503,0.0,4200.0
1,1504,0.0,4200.0
1,1505,0.0,4200.0
1,1506,0.0,4200.0
1,1507,0.0,4200.0
1,1508,0.0,4200.0
1,1509,0.0,4200.0
1,1510,0.0,4200.0
1,1511,0.0,4200.0
1,1512,0.0,4200.0
1,1513,0.0,4200.0
1,1514,0.0,4200.0
1,1515,0.0,4200.0
1,1516,0.0,4200.0
1,1517,0.0,4200.0
1,1518,0.0,4200.0
1,1519,0.0,4200.0
1,1520,0.0,4200.0
1,1521,0.0,4200.0
1,1522,0.0,4200.0
1,1523,0.0,4200.0
1,1524,0.0,4200.0
1,1525,0.0,4200.0
1,1526,0.0,4200.0
1,1527,0.0,4200.0
1,1528,0.0,4200.0
1,1529,0.0,4200.0
1,1530,0.0,4200.0
1,1531,0.0,4200.0
1,1532,0.0,4200.0
1,1533,0.0,4200.0
1,1534,0.0,4200.0
1,1535,0.0,4200.0
1,1536,0.0,4200.0
1,1537,0.0,4200.0
1,1538,0.0,4200.0
1,1539,0.0,4200.0
1,1540,0.0,4200.0
1,1541,0.0,4200.0
1,1542,0.0,4200.0
1,1543,0.0,4200.0
1,1544,0.0,4200.0
1,1545,0.0,4200.0
1,1546,0.0,4200.0
1,1547,0.0,4200.0
1,1548,0.0,4200.0
1,1549,0.0,4200.0
1,1550,0.0,4200.0
1,1551,0.0,4200.0
1,1552,0.0,4200.0
1,1553,0.0,4200.0
1,1554,0.0,4200.0
1,1555,0.0,4200.0
1,1556,0.0,4200.0
1,1557,0.0,4200.0
1,1558,0.0,4200.0
1,1559,0.0,4200.0
1,1560,0.0,4200.0
1,1561,0.0,4200.0
1,1562,0.0,4200.0
1,1563,0.0,4200.0
1,1564,0.0,4200.0
1,1565,0.0,4200.0
1,1566,0.0,4200.0
1,1567,0.0,4200.0
1,1568,0.0,4200.0
1,1569,0.0,4200.0
1,1570,0.0,4200.0
1,1571,0.0,4200.0
1,1572,0.0,4200.0
1,1573,0.0,4200.0
1,1574,0.0,4200.0
1,1575,0.0,4200.0
1,1576,0.0,4200.0
1,1577,0.0,4200.0
1,1578,0.0,4200.0
1,1579,0.0,4200.0
1,1580,0.0,4200.0
1,1581,0.0,4200.0
1,1582,0.0,4200.0
1,1583,0.0,4200.0
1,1584,0.0,4200.0
1,1585,0.0,4200.0
1,1586,0.0,4200.0
1,1587,0.0,4200.0
1,1588,0.0,4200.0
1,1589,0.0,4200.0
1,1590,0.0,4200.0
1,1591,0.0,4200.0
1,1592,0.0,4200.0
1,1593,0.0,4200.0
1,1594,0.0,4200.0
1,1595,0.0,4200.0
1,1596,0.0,4200.0
1,1597,0.0,4200.0
1,1598,0.0,4200.0
1,1599,0.0,4200.0
1,1600,0.0,4200.0
1,1601,0.0,4200.0
1,1602,0.0,4200.0
1,1603,0.0,4200.0
1,1604,0.0,4200.0
1,1605,0.0,4200.0
1,1606,0.0,4200.0
1,1607,0.0,4200.0
1,1608,0.0,4200.0
1,1609,0.0,4200.0
1,1610,0.0,4200.0
1,1611,0.0,4200.0
1,1612,0.0,4200.0
1,1613,0.0,4200.0
2,1,0.0,0.0
2,2,0.0,0.0
2,3,0.0,0.0
2,4,0.0,0.0
2,5,0.0,0.0
2,6,0.0,0.0
2,7,0.0,0.0
2,8,0.0,0.0
2,9,0.0,0.0
2,10,0.0,0.0
2,11,0.0,0.0
2,12,0.0,0.0
2,13,0.0,0.0
2,14,0.0,0.0
2,15,0.0,0.0
2,16,0.0,0.0
2,17,0.0,0.0
2,18,0.0,0.0
2,19,0.0,0.0
2,20,0.0,0.0
2,21,0.0,0.0
2,22,0.0,0.0
2,23,0.0,0.0
2,24,0.0,0.0
2,25,0.0,0.0
2,26,0.0,0.0
2,27,0.0,0.0
2,28,0.0,0.0
2,29,0.0,0.0
2,30,0.0,0.0
2,31,0.0,0.0
2,32,0.0,0.0
2,33,0.0,0.0
2,34,0.0,0.0
2,35,0.0,0.0
2,36,0.0,0.0
2,37,0.0,0.0
2,38,0.0,0.0
2,39,0.0,0.0
2,40,0.0,0.0
2,41,0.0,0.0
2,42,0.0,0.0
2,43,0.0,0.0
2,44,0.0,0.0
2,45,0.0,0.0
2,46,0.0,0.0
2,47,0.0,0.0
2,48,0.0,0.0
2,49,0.0,0.0
2,50,0.0,0.0
2,51,0.0,0.0
2,52,0.0,0.0
2,53,0.0,0.0
2,54,0.0,0.0
2,55,0.0,0.0
2,56,0.0,0.0
2,57,0.0,0.0
2,58,0.0,0.0
2,59,0.0,0.0
2,60,0.0,0.0
2,61,0.0,0.0
2,62,0.0,0.0
2,63,0.0,0.0
2,64,0.0,0.0
2,65,0.0,0.0
2,66,0.0,0.0
2,67,0.0,0.0
2,68,0.0,0.0
2,69,0.0,0.0
2,70,0.0,0.0
2,71,0.0,0.0
2,72,0.0,0.0
2,73,0.0,0.0
2,74,0.0,0.0
2,75,0.0,0.0
2,76,0.0,0.0
2,77,0.0,0.0
2,78,0.0,0.0
2,79,0.0,0.0
2,80,0.0,0.0
2,81,0.0,0.0
2,82,0.0,0.0
2,83,0.0,0.0
2,84,0.0,0.0
2,85,0.0,0.0
2,86,0.0,0.0
2,87,0.0,0.0
2,88,0.0,0.0
2,89,0.0,0.0
2,90,0.0,0.0
2,91,0.0,0.0
2,92,0.0,0.0
2,93,0.0,0.0
2,94,0.0,0.0
2,95,0.0,0.0
2,96,0.0,0.0
2,97,0.0,0.0
2,98,0.0,0.0
2,99,0.0,0.0
2,100,0.0,0.0
2,101,0.0,0.0
2,102,0.0,0.0
2,103,0.0,0.0
2,104,0.0,0.0
2,105,0.0,0.0
2,106,0.0,0.0
2,107,0.0,0.0
2,108,100.0,100.0
2,109,0.0,100.0
2,110,0.0,100.0
2,111,0.0,100.0
2,112,0.0,100.0
2,113,0.0,100.0
2,114,0.0,100.0
2,115,0.0,100.0
2,116,0.0,100.0
2,117,0.0,100.0
2,118,0.0,100.0
2,119,0.0,100.0
2,120,0.0,100.0
2,121,0.0,100.0
2,122,100.0,200.0
2,123,0.0,200.0
2,124,0.0,200.0
2,125,0.0,200.0
2,126,0.0,200.0
2,127,0.0,200.0
2,128,0.0,200.0
2,129,0.0,200.0
2,130,0.0,200.0
2,131,0.0,200.0
2,132,0.0,200.0
2,133,0.0,200.0
2,134,0.0,200.0
2,135,0.0,200.0
2,136,0.0,200.0
2,137,0.0,200.0
2,138,0.0,200.0
2,139,0.0,200.0
2,140,0.0,200.0
2,141,0.0,200.0
2,142,0.0,200.0
2,143,0.0,200.0
2,144,0.0,200.0
2,145,0.0,200.0
2,146,0.0,200.0
2,147,0.0,200.0
2,148,0.0,200.0
2,149,0.0,200.0
2,150,0.0,200.0
2,151,0.0,200.0
2,152,0.0,200.0
2,153,0.0,200.0
2,154,0.0,200.0
2,155,0.0,200.0
2,156,0.0,200.0
2,157,0.0,200.0
2,158,0.0,200.0
2,159,0.0,200.0
2,160,0.0,200.0
2,161,0.0,200.0
2,162,0.0,200.0
2,163,0.0,200.0
2,164,0.0,200.0
2,165,0.0,200.0
2,166,0.0,200.0
2,167,0.0,200.0
2,168,0.0,200.0
2,169,0.0,200.0
2,170,0.0,200.0
2,171,0.0,200.0
2,172,0.0,200.0
2,173,0.0,200.0
2,174,0.0,200.0
2,175,0.0,200.0
2,176,0.0,200.0
2,177,0.0,200.0
2,178,0.0,200.0
2,179,100.0,300.0
2,180,0.0,300.0
2,181,0.0,300.0
2,182,0.0,300.0
2,183,0.0,300.0
2,184,0.0,300.0
2,185,0.0,300.0
2,186,0.0,300.0
2,187,0.0,300.0
2,188,0.0,300.0
2,189,0.0,300.0
2,190,0.0,300.0
2,191,0.0,300.0
2,192,0.0,300.0
2,193,0.0,300.0
2,194,0.0,300.0
2,195,0.0,300.0
2,196,0.0,300.0
2,197,0.0,300.0
2,198,0.0,300.0
2,199,0.0,300.0
2,200,0.0,300.0
2,201,0.0,300.0
2,202,100.0,400.0
2,203,0.0,400.0
2,204,0.0,400.0
2,205,0.0,400.0
2,206,0.0,400.0
2,207,0.0,400.0
2,208,0.0,400.0
2,209,0.0,400.0
2,210,0.0,400.0
2,211,0.0,400.0
2,212,0.0,400.0
2,213,100.0,500.0
2,214,0.0,500.0
2,215,0.0,500.0
2,216,0.0,500.0
2,217,0.0,500.0
2,218,0.0,500.0
2,219,0.0,500.0
2,220,0.0,500.0
2,221,0.0,500.0
2,222,0.0,500.0
2,223,0.0,500.0
2,224,0.0,500.0
2,225,0.0,500.0
2,226,0.0,500.0
2,227,0.0,500.0
2,228,0.0,500.0
2,229,0.0,500.0
2,230,0.0,500.0
2,231,0.0,500.0
2,232,0.0,500.0
2,233,0.0,500.0
2,234,0.0,500.0
2,235,0.0,500.0
2,236,0.0,500.0
2,237,0.0,500.0
2,238,0.0,500.0
2,239,0.0,500.0
2,240,0.0,500.0
2,241,0.0,500.0
2,242,0.0,500.0
2,243,0.0,500.0
2,244,100.0,600.0
2,245,0.0,600.0
2,246,0.0,600.0
2,247,0.0,600.0
2,248,0.0,600.0
2,249,0.0,600.0
2,250,0.0,600.0
2,251,0.0,600.0
2,252,0.0,600.0
2,253,0.0,600.0
2,254,0.0,600.0
2,255,0.0,600.0
2,256,0.0,600.0
2,257,0.0,600.0
2,258,0.0,600.0
2,259,0.0,600.0
2,260,0.0,600.0
2,261,0.0,600.0
2,262,0.0,600.0
2,263,100.0,700.0
2,264,0.0,700.0
2,265,0.0,700.0
2,266,0.0,700.0
2,267,0.0,700.0
2,268,0.0,700.0
2,269,0.0,700.0
2,270,0.0,700.0
2,271,0.0,700.0
2,272,0.0,700.0
2,273,0.0,700.0
2,274,0.0,700.0
2,275,0.0,700.0
2,276,0.0,700.0
2,277,0.0,700.0
2,278,0.0,700.0
2,279,0.0,700.0
2,280,0.0,700.0
2,281,0.0,700.0
2,282,0.0,700.0
2,283,0.0,700.0
2,284,0.0,700.0
2,285,0.0,700.0
2,286,0.0,700.0
2,287,0.0,700.0
2,288,0.0,700.0
2,289,0.0,700.0
2,290,0.0,700.0
2,291,0.0,700.0
2,292,0.0,700.0
2,293,0.0,700.0
2,294,0.0,700.0
2,295,0.0,700.0
2,296,0.0,700.0
2,297,0.0,700.0
2,298,100.0,800.0
2,299,0.0,800.0
2,300,0.0,800.0
2,301,0.0,800.0
2,302,0.0,800.0
2,303,0.0,800.0
2,304,0.0,800.0
2,305,0.0,800.0
2,306,100.0,900.0
2,307,0.0,900.0
2,308,0.0,900.0
2,309,0.0,900.0
2,310,0.0,900.0
2,311,0.0,900.0
2,312,0.0,900.0
2,313,0.0,900.0
2,314,0.0,900.0
2,315,0.0,900.0
2,316,0.0,900.0
2,317,0.0,900.0
2,318,0.0,900.0
2,319,0.0,900.0
2,320,0.0,900.0
2,321,0.0,900.0
2,322,0.0,900.0
2,323,0.0,900.0
2,324,0.0,900.0
2,325,0.0,900.0
2,326,0.0,900.0
2,327,0.0,900.0
2,328,0.0,900.0
2,329,0.0,900.0
2,330,0.0,900.0
2,331,0.0,900.0
2,332,0.0,900.0
2,333,0.0,900.0
2,334,0.0,900.0
2,335,0.0,900.0
2,336,0.0,900.0
2,337,0.0,900.0
2,338,0.0,900.0
2,339,0.0,900.0
2,340,0.0,900.0
2,341,0.0,900.0
2,342,0.0,900.0
2,343,0.0,900.0
2,344,0.0,900.0
2,345,0.0,900.0
2,346,0.0,900.0
2,347,0.0,900.0
2,348,0.0,900.0
2,349,0.0,900.0
2,350,0.0,900.0
2,351,0.0,900.0
2,352,0.0,900.0
2,353,0.0,900.0
2,354,0.0,900.0
2,355,0.0,900.0
2,356,0.0,900.0
2,357,0.0,900.0
2,358,0.0,900.0
2,359,0.0,900.0
2,360,0.0,900.0
2,361,0.0,900.0
2,362,0.0,900.0
2,363,0.0,900.0
2,364,0.0,900.0
2,365,0.0,900.0
2,366,0.0,900.0
2,367,0.0,900.0
2,368,0.0,900.0
2,369,0.0,900.0
2,370,0.0,900.0
2,371,0.0,900.0
2,372,0.0,900.0
2,373,0.0,900.0
2,374,0.0,900.0
2,375,0.0,900.0
2,376,0.0,900.0
2,377,0.0,900.0
2,378,0.0,900.0
2,379,0.0,900.0
2,380,0.0,900.0
2,381,0.0,900.0
2,382,0.0,900.0
2,383,0.0,900.0
2,384,0.0,900.0
2,385,0.0,900.0
2,386,0.0,900.0
2,387,0.0,900.0
2,388,100.0,1000.0
2,389,0.0,1000.0
2,390,0.0,1000.0
2,391,0.0,1000.0
2,392,0.0,1000.0
2,393,0.0,1000.0
2,394,0.0,1000.0
2,395,0.0,1000.0
2,396,0.0,1000.0
2,397,0.0,1000.0
2,398,0.0,1000.0
2,399,0.0,1000.0
2,400,0.0,1000.0
2,401,0.0,1000.0
2,402,0.0,1000.0
2,403,0.0,1000.0
2,404,0.0,1000.0
2,405,0.0,1000.0
2,406,0.0,1000.0
2,407,0.0,1000.0
2,408,0.0,1000.0
2,409,0.0,1000.0
2,410,0.0,1000.0
2,411,0.0,1000.0
2,412,0.0,1000.0
2,413,0.0,1000.0
2,414,0.0,1000.0
2,415,0.0,1000.0
2,416,0.0,1000.0
2,417,100.0,1100.0
2,418,0.0,1100.0
2,419,0.0,1100.0
2,420,0.0,1100.0
2,421,0.0,1100.0
2,422,0.0,1100.0
2,423,0.0,1100.0
2,424,0.0,1100.0
2,425,0.0,1100.0
2,426,0.0,1100.0
2,427,100.0,1200.0
2,428,0.0,1200.0
2,429,0.0,1200.0
2,430,0.0,1200.0
2,431,0.0,1200.0
2,432,0.0,1200.0
2,433,0.0,1200.0
2,434,0.0,1200.0
2,435,0.0,1200.0
2,436,0.0,1200.0
2,437,0.0,1200.0
2,438,0.0,1200.0
2,439,0.0,1200.0
2,440,0.0,1200.0
2,441,0.0,1200.0
2,442,0.0,1200.0
2,443,0.0,1200.0
2,444,0.0,1200.0
2,445,0.0,1200.0
2,446,0.0,1200.0
2,447,0.0,1200.0
2,448,0.0,1200.0
2,449,0.0,1200.0
2,450,0.0,1200.0
2,451,0.0,1200.0
2,452,0.0,1200.0
2,453,0.0,1200.0
2,454,0.0,1200.0
2,455,0.0,1200.0
2,456,0.0,1200.0
2,457,0.0,1200.0
2,458,0.0,1200.0
2,459,0.0,1200.0
2,460,0.0,1200.0
2,461,0.0,1200.0
2,462,0.0,1200.0
2,463,0.0,1200.0
2,464,0.0,1200.0
2,465,0.0,1200.0
2,466,0.0,1200.0
2,467,0.0,1200.0
2,468,0.0,1200.0
2,469,0.0,1200.0
2,470,0.0,1200.0
2,471,0.0,1200.0
2,472,0.0,1200.0
2,473,0.0,1200.0
2,474,0.0,1200.0
2,475,0.0,1200.0
2,476,0.0,1200.0
2,477,0.0,1200.0
2,478,0.0,1200.0
2,479,100.0,1300.0
2,480,0.0,1300.0
2,481,0.0,1300.0
2,482,0.0,1300.0
2,483,0.0,1300.0
2,484,0.0,1300.0
2,485,0.0,1300.0
2,486,0.0,1300.0
2,487,0.0,1300.0
2,488,0.0,1300.0
2,489,0.0,1300.0
2,490,0.0,1300.0
2,491,0.0,1300.0
2,492,0.0,1300.0
2,493,0.0,1300.0
2,494,0.0,1300.0
2,495,0.0,1300.0
2,496,0.0,1300.0
2,497,0.0,1300.0
2,498,0.0,1300.0
2,499,0.0,1300.0
2,500,0.0,1300.0
2,501,0.0,1300.0
2,502,0.0,1300.0
2,503,0.0,1300.0
2,504,0.0,1300.0
2,505,0.0,1300.0
2,506,0.0,1300.0
2,507,0.0,1300.0
2,508,0.0,1300.0
2,509,0.0,1300.0
2,510,0.0,1300.0
2,511,0.0,1300.0
2,512,0.0,1300.0
2,513,0.0,1300.0
2,514,0.0,1300.0
2,515,0.0,1300.0
2,516,0.0,1300.0
2,517,0.0,1300.0
2,518,100.0,1400.0
2,519,0.0,1400.0
2,520,0.0,1400.0
2,521,0.0,1400.0
2,522,0.0,1400.0
2,523,0.0,1400.0
2,524,0.0,1400.0
2,525,0.0,1400.0
2,526,0.0,1400.0
2,527,0.0,1400.0
2,528,0.0,1400.0
2,529,0.0,1400.0
2,530,0.0,1400.0
2,531,0.0,1400.0
2,532,0.0,1400.0
2,533,0.0,1400.0
2,534,0.0,1400.0
2,535,0.0,1400.0
2,536,0.0,1400.0
2,537,0.0,1400.0
2,538,0.0,1400.0
2,539,0.0,1400.0
2,540,0.0,1400.0
2,541,0.0,1400.0
2,542,0.0,1400.0
2,543,0.0,1400.0
2,544,100.0,1500.0
2,545,0.0,1500.0
2,546,0.0,1500.0
2,547,0.0,1500.0
2,548,0.0,1500.0
2,549,0.0,1500.0
2,550,0.0,1500.0
2,551,0.0,1500.0
2,552,0.0,1500.0
2,553,0.0,1500.0
2,554,0.0,1500.0
2,555,0.0,1500.0
2,556,0.0,1500.0
2,557,0.0,1500.0
2,558,0.0,1500.0
2,559,0.0,1500.0
2,560,0.0,1500.0
2,561,0.0,1500.0
2,562,0.0,1500.0
2,563,0.0,1500.0
2,564,0.0,1500.0
